User ID,Date,Day,Show,Season,Episode,Time Watched,Gender,Completed,Time of Day
61904,2/12/2019,Tuesday,Parks & Rec,4,8,25,Female,0,0
94559,2/12/2019,Tuesday,Parks & Rec,5,4,1,Female,0,1
90611,2/12/2019,Tuesday,Parks & Rec,2,9,26,Female,1,1
1837,2/12/2019,Tuesday,Parks & Rec,1,7,23,Female,0,0
3418,2/12/2019,Tuesday,Parks & Rec,4,6,29,Male,1,0
57654,2/12/2019,Tuesday,Parks & Rec,1,7,29,Female,1,1
53765,2/12/2019,Tuesday,Parks & Rec,2,9,25,Male,0,0
12550,2/12/2019,Tuesday,Parks & Rec,1,3,22,Female,0,1
60757,2/12/2019,Tuesday,Parks & Rec,4,1,4,Male,0,0
14347,2/12/2019,Tuesday,Parks & Rec,4,4,21,Male,0,1
38854,2/12/2019,Tuesday,Parks & Rec,5,1,5,Female,0,1
17999,2/12/2019,Tuesday,Parks & Rec,1,9,9,Female,0,0
92404,2/12/2019,Tuesday,Parks & Rec,1,1,17,Male,0,1
85709,2/12/2019,Tuesday,Parks & Rec,3,6,28,Female,1,1
63000,2/12/2019,Tuesday,Parks & Rec,5,5,27,Male,1,1
18624,2/12/2019,Tuesday,Parks & Rec,1,7,29,Female,1,1
2286,2/12/2019,Tuesday,Parks & Rec,3,8,4,Male,0,0
82172,2/12/2019,Tuesday,Parks & Rec,1,3,18,Female,0,0
62373,2/12/2019,Tuesday,Parks & Rec,4,3,22,Male,0,0
14038,2/12/2019,Tuesday,Parks & Rec,4,1,3,Male,0,0
99008,2/12/2019,Tuesday,Parks & Rec,3,2,4,Female,0,0
19894,2/12/2019,Tuesday,Parks & Rec,2,4,10,Female,0,0
96073,2/12/2019,Tuesday,Parks & Rec,5,9,24,Male,0,1
74335,2/12/2019,Tuesday,Parks & Rec,2,9,8,Male,0,1
40295,2/12/2019,Tuesday,Parks & Rec,2,3,28,Male,1,1
10422,2/12/2019,Tuesday,Parks & Rec,2,5,8,Male,0,1
96829,2/12/2019,Tuesday,Parks & Rec,1,5,3,Female,0,0
33141,2/12/2019,Tuesday,Parks & Rec,4,2,20,Male,0,1
99538,2/12/2019,Tuesday,Parks & Rec,2,7,30,Female,1,1
101204,2/12/2019,Tuesday,Parks & Rec,1,8,20,Male,0,0
107319,2/12/2019,Tuesday,Parks & Rec,4,10,21,Female,0,0
44387,2/12/2019,Tuesday,Parks & Rec,5,9,2,Male,0,0
41803,2/12/2019,Tuesday,Parks & Rec,1,3,30,Male,1,0
48957,2/12/2019,Tuesday,Parks & Rec,1,8,27,Female,1,1
110390,2/12/2019,Tuesday,Parks & Rec,1,8,23,Male,0,0
87611,2/12/2019,Tuesday,Parks & Rec,5,1,3,Male,0,1
63536,2/12/2019,Tuesday,Parks & Rec,5,9,13,Female,0,1
89202,2/12/2019,Tuesday,Parks & Rec,5,4,20,Male,0,0
43483,2/12/2019,Tuesday,Parks & Rec,3,1,28,Male,1,1
112247,2/12/2019,Tuesday,Parks & Rec,3,5,23,Male,0,1
54976,2/12/2019,Tuesday,Parks & Rec,5,9,16,Male,0,0
117068,2/12/2019,Tuesday,Parks & Rec,3,5,17,Male,0,1
81223,2/12/2019,Tuesday,Parks & Rec,5,10,16,Male,0,0
1186,2/12/2019,Tuesday,Parks & Rec,2,4,18,Male,0,1
77439,2/12/2019,Tuesday,Parks & Rec,3,10,30,Male,1,1
119110,2/12/2019,Tuesday,Parks & Rec,5,3,19,Female,0,0
11936,2/12/2019,Tuesday,Parks & Rec,1,10,23,Female,0,0
56349,2/12/2019,Tuesday,Parks & Rec,1,1,15,Female,0,1
1391,2/12/2019,Tuesday,Parks & Rec,1,9,17,Female,0,0
30957,2/12/2019,Tuesday,Parks & Rec,1,2,13,Male,0,1
13894,2/12/2019,Tuesday,Parks & Rec,5,1,1,Female,0,0
46679,2/12/2019,Tuesday,Parks & Rec,5,6,4,Female,0,1
53649,2/12/2019,Tuesday,Parks & Rec,4,4,29,Male,1,1
48685,2/12/2019,Tuesday,Parks & Rec,4,10,25,Male,0,1
38326,2/12/2019,Tuesday,Parks & Rec,4,6,20,Male,0,0
112837,2/12/2019,Tuesday,Parks & Rec,4,2,29,Female,1,0
38515,2/12/2019,Tuesday,Parks & Rec,4,4,13,Male,0,1
22161,2/12/2019,Tuesday,Parks & Rec,3,7,22,Female,0,1
24391,2/12/2019,Tuesday,Parks & Rec,2,3,14,Male,0,0
123059,2/12/2019,Tuesday,Parks & Rec,3,9,2,Female,0,1
17741,2/12/2019,Tuesday,Parks & Rec,2,8,25,Female,0,0
124881,2/12/2019,Tuesday,Parks & Rec,3,1,21,Female,0,0
14035,2/12/2019,Tuesday,Parks & Rec,1,10,4,Female,0,0
22631,2/12/2019,Tuesday,Parks & Rec,3,9,7,Male,0,0
82260,2/12/2019,Tuesday,American Horror Story,4,8,10,Female,0,1
6441,2/12/2019,Tuesday,American Horror Story,2,8,28,Female,1,1
103993,2/12/2019,Tuesday,American Horror Story,3,2,23,Female,0,1
4113,2/12/2019,Tuesday,American Horror Story,4,2,8,Female,0,0
82690,2/12/2019,Tuesday,American Horror Story,3,2,20,Female,0,1
20734,2/12/2019,Tuesday,American Horror Story,5,8,4,Female,0,1
9460,2/12/2019,Tuesday,American Horror Story,1,5,16,Male,0,0
10469,2/12/2019,Tuesday,American Horror Story,1,6,11,Male,0,1
97200,2/12/2019,Tuesday,American Horror Story,2,2,12,Female,0,1
368,2/12/2019,Tuesday,American Horror Story,2,8,23,Female,0,0
97627,2/12/2019,Tuesday,American Horror Story,2,7,28,Male,1,1
31278,2/12/2019,Tuesday,American Horror Story,4,3,11,Male,0,0
33466,2/12/2019,Tuesday,American Horror Story,5,1,14,Male,0,0
111263,2/12/2019,Tuesday,American Horror Story,3,10,21,Female,0,0
40796,2/12/2019,Tuesday,American Horror Story,1,1,1,Male,0,
52993,2/12/2019,Tuesday,American Horror Story,1,7,7,Female,0,0
94424,2/12/2019,Tuesday,American Horror Story,3,9,14,Female,0,1
124101,2/12/2019,Tuesday,American Horror Story,2,8,7,Female,0,1
54348,2/12/2019,Tuesday,American Horror Story,4,3,4,Female,0,0
17919,2/12/2019,Tuesday,American Horror Story,1,4,8,Male,0,0
109061,2/12/2019,Tuesday,American Horror Story,5,5,10,Female,0,0
123969,2/12/2019,Tuesday,American Horror Story,4,10,50,Male,0,0
72401,2/12/2019,Tuesday,American Horror Story,1,9,90,Female,0,1
58422,2/12/2019,Tuesday,American Horror Story,4,6,30,Male,0,0
31565,2/12/2019,Tuesday,American Horror Story,4,1,16,Female,0,0
61911,2/12/2019,Tuesday,American Horror Story,4,4,9,Female,0,0
71774,2/12/2019,Tuesday,American Horror Story,3,4,21,Female,0,0
46232,2/12/2019,Tuesday,American Horror Story,5,6,7,Female,0,1
47993,2/12/2019,Tuesday,American Horror Story,5,10,23,Male,0,1
10983,2/12/2019,Tuesday,American Horror Story,3,8,15,Male,0,1
91675,2/12/2019,Tuesday,American Horror Story,2,8,17,Male,0,1
25283,2/12/2019,Tuesday,American Horror Story,4,10,26,Male,1,0
33793,2/12/2019,Tuesday,American Horror Story,5,7,19,Female,0,1
57971,2/12/2019,Tuesday,American Horror Story,4,10,6,Male,0,1
70640,2/12/2019,Tuesday,American Horror Story,4,3,9,Female,0,1
11644,2/12/2019,Tuesday,American Horror Story,5,2,18,Male,0,0
39674,2/12/2019,Tuesday,American Horror Story,,8,30,Female,1,0
43979,2/12/2019,Tuesday,American Horror Story,2,10,27,Female,1,0
44120,2/12/2019,Tuesday,American Horror Story,5,9,11,Female,0,1
64120,2/12/2019,Tuesday,American Horror Story,1,5,18,Female,0,1
85704,2/12/2019,Tuesday,American Horror Story,4,8,3,Female,0,1
93094,2/12/2019,Tuesday,American Horror Story,5,6,4,Male,0,0
9394,2/12/2019,Tuesday,American Horror Story,3,5,6,Male,0,0
106459,2/12/2019,Tuesday,American Horror Story,5,9,28,Female,1,1
13680,2/12/2019,Tuesday,American Horror Story,2,7,6,Female,0,1
5816,2/12/2019,Tuesday,American Horror Story,4,8,21,Male,0,1
81024,2/12/2019,Tuesday,American Horror Story,2,6,6,Female,0,0
40290,2/12/2019,Tuesday,American Horror Story,3,7,16,Female,0,0
67680,2/12/2019,Tuesday,American Horror Story,5,4,13,Female,0,1
65391,2/12/2019,Tuesday,American Horror Story,4,4,10,Male,0,1
89106,2/12/2019,Tuesday,American Horror Story,,2,17,Female,0,1
2770,2/12/2019,Tuesday,American Horror Story,3,6,12,Female,0,0
50429,2/12/2019,Tuesday,American Horror Story,5,1,24,Male,0,0
64969,2/12/2019,Tuesday,American Horror Story,4,8,7,Male,0,1
61881,2/12/2019,Tuesday,American Horror Story,3,8,1,Male,0,0
101882,2/12/2019,Tuesday,American Horror Story,5,5,7,Male,0,0
99082,2/12/2019,Tuesday,American Horror Story,5,2,26,Female,0,1
93457,2/12/2019,Tuesday,American Horror Story,1,9,18,Male,0,0
103455,2/12/2019,Tuesday,American Horror Story,4,2,25,Male,0,1
122385,2/12/2019,Tuesday,American Horror Story,5,4,22,Female,0,0
105215,2/12/2019,Tuesday,American Horror Story,1,2,17,Female,0,
11760,2/12/2019,Tuesday,American Horror Story,4,3,10,Female,0,1
59265,2/12/2019,Tuesday,American Horror Story,1,10,18,Female,0,1
94986,2/12/2019,Tuesday,American Horror Story,2,2,23,Female,0,0
14767,2/12/2019,Tuesday,American Horror Story,4,8,1,Male,0,0
54562,2/12/2019,Tuesday,American Horror Story,4,7,26,Female,1,1
57409,2/12/2019,Tuesday,American Horror Story,1,5,6,Male,0,0
36126,2/12/2019,Tuesday,American Horror Story,4,3,25,Male,0,0
64577,2/12/2019,Tuesday,American Horror Story,2,5,5,Female,0,0
89843,2/12/2019,Tuesday,American Horror Story,4,8,4,Female,0,0
116865,2/12/2019,Tuesday,American Horror Story,1,8,3,Female,0,1
35385,2/12/2019,Tuesday,American Horror Story,2,7,21,Female,0,0
23092,2/12/2019,Tuesday,American Horror Story,1,3,7,Female,0,1
119251,2/12/2019,Tuesday,American Horror Story,3,1,10,Male,0,1
103332,2/12/2019,Tuesday,American Horror Story,3,3,16,Male,0,1
14299,2/12/2019,Tuesday,American Horror Story,2,2,7,Female,0,1
107098,2/12/2019,Tuesday,American Horror Story,5,10,9,Female,0,0
108941,2/12/2019,Tuesday,American Horror Story,2,10,8,Female,0,1
116401,2/12/2019,Tuesday,American Horror Story,5,5,11,Male,0,1
11509,2/12/2019,Tuesday,American Horror Story,5,2,4,Male,0,1
29162,2/12/2019,Tuesday,American Horror Story,4,1,18,Male,0,0
70867,2/12/2019,Tuesday,American Horror Story,1,2,30,Female,1,0
88259,2/12/2019,Tuesday,American Horror Story,3,4,22,Female,0,0
94428,2/12/2019,Tuesday,American Horror Story,2,4,29,Male,1,1
97324,2/12/2019,Tuesday,American Horror Story,1,1,29,Female,1,0
116998,2/12/2019,Tuesday,American Horror Story,5,4,14,Male,0,1
45868,2/12/2019,Tuesday,American Horror Story,3,4,15,Male,0,1
94784,2/12/2019,Tuesday,American Horror Story,5,5,29,Male,1,1
55137,2/12/2019,Tuesday,American Horror Story,3,7,20,Male,0,1
25272,2/12/2019,Tuesday,American Horror Story,2,3,26,Male,1,0
123763,2/12/2019,Tuesday,American Horror Story,3,6,23,Male,0,0
635,2/12/2019,Tuesday,American Horror Story,4,6,6,Female,0,1
64636,2/12/2019,Tuesday,American Horror Story,1,1,5,Male,0,0
118710,2/12/2019,Tuesday,American Horror Story,4,2,26,Female,1,1
73568,2/12/2019,Tuesday,American Horror Story,3,4,8,Female,0,0
27581,2/12/2019,Tuesday,American Horror Story,3,3,12,Female,0,1
97336,2/12/2019,Tuesday,American Horror Story,4,9,20,Male,0,1
14835,2/12/2019,Tuesday,American Horror Story,5,2,9,Male,0,0
70172,2/12/2019,Tuesday,American Horror Story,4,6,30,Female,1,1
54771,2/12/2019,Tuesday,American Horror Story,1,10,20,Male,0,1
118337,2/12/2019,Tuesday,American Horror Story,2,7,16,Female,0,0
29879,2/12/2019,Tuesday,American Horror Story,3,7,10,Male,0,1
3266,2/12/2019,Tuesday,American Horror Story,3,6,2,Female,0,0
73580,2/12/2019,Tuesday,American Horror Story,5,9,6,Male,0,0
25688,2/12/2019,Tuesday,American Horror Story,3,2,6,Male,0,0
483,2/12/2019,Tuesday,American Horror Story,5,7,9,Female,0,0
80708,2/12/2019,Tuesday,American Horror Story,3,6,10,Female,0,1
37342,2/12/2019,Tuesday,American Horror Story,3,10,27,Female,1,1
10716,2/12/2019,Tuesday,American Horror Story,2,5,2,Female,0,1
111398,2/12/2019,Tuesday,American Horror Story,2,3,30,Male,1,1
7661,2/12/2019,Tuesday,American Horror Story,5,10,7,Male,0,0
107927,2/12/2019,Tuesday,American Horror Story,2,2,29,Male,1,0
118448,2/12/2019,Tuesday,American Horror Story,4,6,23,Male,0,0
28265,2/12/2019,Tuesday,American Horror Story,5,5,29,Female,1,0
104932,2/12/2019,Tuesday,American Horror Story,3,8,18,Female,0,1
111592,2/12/2019,Tuesday,American Horror Story,1,4,20,Male,0,0
120880,2/12/2019,Tuesday,American Horror Story,5,9,18,Male,0,1
71291,2/12/2019,Tuesday,American Horror Story,1,5,1,Male,0,0
51240,2/12/2019,Tuesday,American Horror Story,2,6,10,Female,0,0
69484,2/12/2019,Tuesday,American Horror Story,5,8,17,Female,0,0
47808,2/12/2019,Tuesday,American Horror Story,5,2,18,Male,0,0
107272,2/12/2019,Tuesday,American Horror Story,1,1,14,Female,0,1
85740,2/12/2019,Tuesday,American Horror Story,5,5,8,Male,0,1
57290,2/12/2019,Tuesday,American Horror Story,1,10,28,Male,1,0
46596,2/12/2019,Tuesday,American Horror Story,2,9,13,Male,0,1
82394,2/12/2019,Tuesday,American Horror Story,2,4,22,Male,0,0
83187,2/12/2019,Tuesday,American Horror Story,4,8,18,Female,0,0
33336,2/12/2019,Tuesday,American Horror Story,2,2,2,Female,0,0
41024,2/12/2019,Tuesday,American Horror Story,1,7,12,Female,0,0
4360,2/12/2019,Tuesday,American Horror Story,4,8,29,Male,1,0
15354,2/12/2019,Tuesday,American Horror Story,3,10,20,Female,0,1
85467,2/12/2019,Tuesday,American Horror Story,3,9,27,Female,1,1
46060,2/12/2019,Tuesday,American Horror Story,4,5,28,Male,1,0
5898,2/12/2019,Tuesday,American Horror Story,3,10,12,Male,0,1
9744,2/12/2019,Tuesday,American Horror Story,4,9,30,Male,1,0
47400,2/12/2019,Tuesday,American Horror Story,3,5,7,Female,0,0
102497,2/12/2019,Tuesday,American Horror Story,3,9,8,Female,0,1
17971,2/12/2019,Tuesday,American Horror Story,2,5,29,Female,1,0
54188,2/12/2019,Tuesday,American Horror Story,2,8,6,Male,0,0
64432,2/12/2019,Tuesday,American Horror Story,3,3,1,Male,0,1
85242,2/12/2019,Tuesday,American Horror Story,3,9,28,Female,1,1
67148,2/12/2019,Tuesday,American Horror Story,5,5,14,Female,0,0
1472,2/12/2019,Tuesday,American Horror Story,2,6,10,Male,0,1
17679,2/12/2019,Tuesday,American Horror Story,1,8,20,Male,0,1
115790,2/12/2019,Tuesday,American Horror Story,2,9,14,Male,0,1
97332,2/12/2019,Tuesday,American Horror Story,1,8,19,Male,0,0
94672,2/12/2019,Tuesday,American Horror Story,1,10,10,Female,0,0
78686,2/12/2019,Tuesday,American Horror Story,5,9,6,Female,0,0
72866,2/12/2019,Tuesday,American Horror Story,1,4,16,Male,0,0
93092,2/12/2019,Tuesday,American Horror Story,4,1,12,Male,0,1
71817,2/12/2019,Tuesday,American Horror Story,4,2,8,Female,0,0
13816,2/12/2019,Tuesday,American Horror Story,5,1,3,Female,0,0
62043,2/12/2019,Tuesday,American Horror Story,3,7,22,Male,0,0
86276,2/12/2019,Tuesday,American Horror Story,4,1,18,Female,0,0
2759,2/12/2019,Tuesday,American Horror Story,1,7,24,Male,0,1
75871,2/12/2019,Tuesday,American Horror Story,2,10,16,Male,0,1
14610,2/12/2019,Tuesday,American Horror Story,1,2,21,Male,0,1
75809,2/12/2019,Tuesday,American Horror Story,4,2,27,Female,1,0
66057,2/12/2019,Tuesday,American Horror Story,3,4,28,Female,1,1
15518,2/12/2019,Tuesday,American Horror Story,3,1,21,Female,0,0
53546,2/12/2019,Tuesday,American Horror Story,1,9,8,Male,0,0
55914,2/12/2019,Tuesday,American Horror Story,3,2,20,Female,0,0
8575,2/12/2019,Tuesday,American Horror Story,5,6,5,Female,0,0
26349,2/12/2019,Tuesday,American Horror Story,3,1,14,Female,0,1
120342,2/12/2019,Tuesday,American Horror Story,1,10,8,Male,0,0
123933,2/12/2019,Tuesday,American Horror Story,4,5,21,Male,,1
25509,2/12/2019,Tuesday,American Horror Story,5,1,6,Male,,1
99461,2/12/2019,Tuesday,American Horror Story,5,7,28,Female,,0
54922,2/12/2019,Tuesday,American Horror Story,2,2,8,Male,,0
20166,2/12/2019,Tuesday,American Horror Story,2,8,10,Male,,1
47977,2/12/2019,Tuesday,American Horror Story,4,8,1,Female,0,1
124745,2/12/2019,Tuesday,American Horror Story,2,6,18,Male,0,1
92883,2/12/2019,Tuesday,American Horror Story,3,7,13,Male,0,1
72774,2/12/2019,Tuesday,American Horror Story,1,9,24,Male,0,0
7517,2/12/2019,Tuesday,American Horror Story,2,9,26,Male,1,0
16293,2/12/2019,Tuesday,American Horror Story,3,1,23,Male,0,1
118974,2/12/2019,Tuesday,American Horror Story,2,3,4,Female,0,1
